variable,value,Season
tss_gl,0.653782895,Summer
tss_gl,0.730769231,Summer
tss_gl,0.692827443,Summer
tss_gl,0.761824324,Summer
tss_gl,0.621621622,Summer
tss_gl,0.811711712,Summer
tss_gl,0.743421053,Summer
tss_gl,0.697027027,Summer
tss_gl,0.828947368,Summer
tss_gl,0.680960685,Summer
tss_gl,0.690585475,Summer
tss_gl,0.691580961,Summer
tss_gl,0.712406015,Summer
tss_gl,0.48257468,Summer
tss_gl,0.772522523,Summer
tss_gl,0.534034034,Summer
tss_gl,0.564496314,Summer
tss_gl,0.891891892,Summer
tss_gl,0.857869911,Summer
tss_gl,0.763513514,Summer
tss_gl,0.73374613,Summer
tss_gl,0.837837838,Summer
tss_gl,0.712171053,Summer
tss_gl,0.967105263,Summer
tss_gl,0.802552553,Summer
tss_gl,0.484029484,Summer
tss_gl,0.736486486,Summer
tss_gl,0.817567568,Summer
tss_gl,0.560135135,Summer
tss_gl,0.791441441,Summer
tss_gl,0.601351351,Summer
tss_gl,0.744144144,Summer
tss_gl,0.635853939,Summer
tss_gl,0.713213213,Summer
tss_gl,0.743243243,Summer
tss_gl,0.709459459,Summer
tss_gl,0.573866239,Summer
tss_gl,0.506756757,Summer
tss_gl,0.805405405,Summer
tss_gl,0.737272156,Summer
tss_gl,0.89039039,Summer
tss_gl,0.712355212,Summer
tss_gl,0.819554849,Summer
tss_gl,0.685328185,Summer
tss_gl,0.74090632,Summer
tss_gl,0.462837838,Summer
tss_gl,0.713974106,Summer
tss_gl,0.643702526,Summer
tss_gl,0.487197724,Summer
tss_gl,0.785414725,Summer
tss_gl,0.885135135,Summer
tss_gl,0.726863227,Summer
tss_gl,0.677518428,Summer
tss_gl,0.701158301,Summer
tss_gl,0.751571339,Summer
tss_gl,0.72204739,Summer
tss_gl,0.824324324,Summer
tss_gl,0.686936937,Summer
tss_gl,0.679054054,Summer
tss_gl,0.617117117,Summer
tss_gl,0.713617464,Summer
tss_gl,0.749586321,Summer
tss_gl,0.853378378,Summer
tss_gl,0.556511057,Summer
tss_gl,0.77027027,Summer
tss_gl,0.780712531,Summer
tss_gl,0.642792793,Summer
tss_gl,0.675675676,Summer
tss_gl,0.756756757,Summer
tss_gl,0.777567568,Summer
tss_gl,0.750900901,Summer
tss_gl,0.626615746,Summer
tss_gl,0.613305613,Summer
tss_gl,0.675675676,Summer
tss_gl,0.684419714,Summer
tss_gl,0.635853939,Summer
tss_gl,0.858108108,Summer
tss_gl,0.71754107,Summer
tss_gl,0.64986708,Summer
tss_gl,0.783783784,Summer
tss_gl,0.80127186,Summer
tss_gl,0.810810811,Summer
tss_gl,0.422874094,Summer
tss_gl,0.659459459,Summer
tss_gl,0.678571429,Summer
tss_gl,0.576630523,Summer
tss_gl,0.809210526,Summer
tss_gl,0.521197668,Summer
tss_gl,0.793074324,Summer
tss_gl,0.871621622,Summer
tss_gl,0.605908234,Summer
tss_gl,0.952702703,Summer
tss_gl,0.691312741,Summer
tss_gl,0.897250699,Summer
tss_gl,0.77027027,Summer
tss_gl,0.612162162,Summer
tss_gl,0.915202703,Summer
tss_gl,0.882536383,Summer
tss_gl,0.867669556,Summer
tss_gl,0.836293436,Summer
tss_gl,0.701474201,Summer
tss_gl,0.680376028,Summer
tss_gl,0.772522523,Summer
tss_gl,0.891891892,Summer
tss_gl,0.867796368,Summer
tss_gl,0.711380725,Summer
tss_gl,0.712910512,Summer
tss_gl,0.847821702,Summer
tss_gl,0.914149444,Summer
tss_gl,0.831981982,Summer
tss_gl,0.664199914,Summer
tss_gl,0.644993354,Summer
tss_gl,0.725732775,Summer
tss_gl,0.564979757,Summer
tss_gl,0.729247104,Summer
tss_gl,0.645945946,Summer
tss_gl,0.826296794,Summer
tss_gl,0.669173357,Summer
tss_gl,0.751447876,Summer
tss_gl,0.625709042,Summer
tss_gl,0.918918919,Summer
tss_gl,0.662412412,Summer
tss_gl,0.748516809,Summer
tss_gl,0.837837838,Summer
tss_gl,0.809412861,Summer
tss_gl,0.729266938,Summer
tss_gl,0.834278723,Summer
tss_gl,0.787146594,Summer
tss_gl,0.709459459,Summer
tss_gl,0.648648649,Summer
tss_gl,0.609266409,Summer
tss_gl,0.601730944,Summer
tss_gl,0.628378378,Summer
tss_gl,0.655405405,Summer
tss_gl,0.657392687,Summer
tss_gl,0.550476948,Summer
tss_gl,0.892432432,Summer
tss_gl,0.835239085,Summer
tss_gl,0.721298438,Summer
tss_gl,0.783783784,Summer
tss_gl,0.731717011,Summer
tss_gl,0.555135135,Summer
tss_gl,0.616959064,Summer
tss_gl,0.569369369,Summer
tss_gl,0.691268191,Summer
tss_gl,0.874730559,Summer
tss_gl,0.97972973,Summer
tss_gl,0.721471471,Summer
tss_gl,0.563344595,Summer
tss_gl,0.774970623,Summer
tss_gl,0.817567568,Summer
tss_gl,0.666416416,Summer
tss_gl,0.960526316,Summer
tss_gl,0.885135135,Summer
tss_gl,0.84257818,Summer
tss_gl,0.865601504,Summer
tss_gl,0.871621622,Summer
tss_gl,0.837837838,Summer
tss_gl,0.859009009,Summer
tss_gl,0.814912281,Summer
tss_gl,0.586148649,Summer
tss_gl,0.602432432,Summer
tss_gl,0.972972973,Summer
tss_gl,0.783783784,Summer
tss_gl,0.617514573,Summer
tss_gl,0.830907055,Summer
tss_gl,0.674979103,Summer
tss_gl,0.695945946,Summer
tss_gl,0.855325914,Summer
tss_gl,0.631081081,Summer
tss_gl,0.758468468,Summer
tss_gl,0.761022543,Summer
tss_gl,0.800686752,Summer
tss_gl,0.696356275,Summer
tss_gl,0.773785425,Summer
tss_gl,0.874473684,Summer
tss_gl,0.77047502,Summer
tss_gl,0.756151048,Summer
tss_gl,0.736556064,Summer
tss_gl,0.719247246,Summer
tss_gl,0.735832607,Summer
tss_gl,0.723333608,Summer
tss_gl,0.801238739,Summer
tss_gl,0.898648649,Summer
tss_gl,0.714747356,Summer
tss_gl,0.655405405,Summer
tss_gl,0.655841325,Summer
tss_gl,0.741698842,Summer
tss_gl,0.986842105,Summer
tss_gl,0.778093883,Summer
tss_gl,0.809597523,Summer
tss_gl,0.881578947,Summer
tss_gl,0.892342342,Summer
tss_gl,0.782657658,Summer
tss_gl,0.682432432,Summer
tss_gl,0.868918919,Summer
tss_gl,0.848684211,Summer
tss_gl,0.796052632,Summer
tss_gl,0.960526316,Summer
tss_gl,0.538220551,Summer
tss_gl,0.907894737,Summer
tss_gl,0.556361239,Summer
tss_gl,0.862266112,Summer
tss_gl,0.876876877,Summer
tss_gl,0.781116643,Summer
tss_gl,0.59375,Summer
tss_gl,0.752772003,Summer
tss_gl,0.781129653,Summer
tss_gl,0.654605263,Summer
tss_gl,0.726726727,Summer
tss_gl,0.78344022,Summer
tss_gl,0.776315789,Summer
tss_gl,0.736842105,Summer
tss_gl,0.885135135,Summer
tss_gl,0.822635135,Summer
tss_gl,0.764054054,Summer
tss_gl,0.673076923,Summer
tss_gl,0.695175439,Summer
tss_gl,0.72972973,Summer
tss_gl,0.73016565,Summer
tss_gl,0.705137845,Summer
tss_gl,0.453744939,Summer
tss_gl,0.675880426,Summer
tss_gl,0.60966736,Summer
tss_gl,0.785469108,Summer
tss_gl,0.623552124,Summer
tss_gl,0.662502839,Summer
tss_gl,0.734797297,Summer
tss_gl,0.687687688,Summer
tss_gl,0.822368421,Summer
tss_gl,0.855509356,Summer
tss_gl,0.613157895,Summer
tss_gl,0.774089307,Summer
tss_gl,0.559635723,Summer
tss_gl,0.66981982,Summer
tss_gl,0.820361285,Summer
tss_gl,0.804473684,Summer
tss_gl,0.914473684,Summer
tss_gl,0.628378378,Summer
tss_gl,0.905405405,Summer
tss_gl,0.857287449,Summer
tss_gl,0.821253071,Summer
tss_gl,0.697120159,Summer
tss_gl,0.71509009,Summer
tss_gl,0.782017544,Summer
tss_gl,0.828378378,Summer
tss_gl,0.842558984,Summer
tss_gl,0.824392713,Summer
tss_gl,0.630540541,Summer
tss_gl,0.592105263,Summer
tss_gl,0.634837093,Summer
tss_gl,0.833367983,Summer
tss_gl,0.80628655,Summer
tss_gl,0.934210526,Summer
tss_gl,0.671052632,Summer
tss_gl,0.868421053,Summer
tss_gl,0.673423423,Summer
tss_gl,0.802631579,Summer
tss_gl,0.692942943,Summer
tss_gl,0.516447368,Summer
tss_gl,0.747747748,Summer
tss_gl,0.7875,Summer
tss_gl,0.881578947,Summer
tss_gl,0.552631579,Summer
tss_gl,0.747747748,Summer
tss_gl,0.7875,Summer
tss_gl,0.763513514,Summer
tss_gl,0.684634635,Summer
tss_gl,0.773648649,Summer
tss_gl,0.980263158,Summer
tss_gl,0.682432432,Summer
tss_gl,0.650373778,Summer
tss_gl,0.722972973,Summer
tss_gl,0.802123552,Summer
tss_gl,0.739189189,Summer
tss_gl,0.736486486,Summer
tss_gl,0.67251462,Summer
tss_gl,0.894736842,Summer
tss_gl,0.834210526,Summer
tss_gl,0.933499289,Summer
tss_gl,0.877574371,Summer
tss_gl,0.789851076,Summer
tss_gl,0.966216216,Summer
tss_gl,0.682017544,Summer
tss_gl,0.939004073,Summer
tss_gl,0.67957221,Summer
tss_mx,0.777089783,Summer
tss_mx,0.834845735,Summer
tss_mx,0.826102418,Summer
tss_mx,0.919985775,Summer
tss_mx,0.986486486,Summer
tss_mx,0.902702703,Summer
tss_mx,0.703947368,Summer
tss_mx,0.889972777,Summer
tss_mx,0.919630156,Summer
tss_mx,0.71003003,Summer
tss_mx,0.726637655,Summer
tss_mx,0.808975642,Summer
tss_mx,0.739130435,Summer
tss_mx,0.898648649,Summer
tss_mx,0.939189189,Summer
tss_mx,0.904279279,Summer
tss_mx,0.929995273,Summer
tss_mx,0.909224442,Summer
tss_mx,0.760914761,Summer
tss_mx,0.863466537,Summer
tss_mx,0.685743512,Summer
tss_mx,0.959459459,Summer
tss_mx,0.925438596,Summer
tss_mx,0.917614983,Summer
tss_mx,0.919459459,Summer
tss_mx,0.837719298,Summer
tss_mx,0.770517395,Summer
tss_mx,0.808754407,Summer
tss_mx,0.986486486,Summer
tss_mx,0.906274306,Summer
tss_mx,0.905405405,Summer
tss_mx,0.967105263,Summer
tss_mx,0.993243243,Summer
tss_mx,0.748525799,Summer
tss_mx,0.818648649,Summer
tss_mx,0.795394737,Summer
tss_mx,0.914473684,Summer
tss_mx,0.861927145,Summer
tss_mx,0.97972973,Summer
tss_mx,0.794486216,Summer
tss_mx,0.77992278,Summer
tss_mx,0.837194337,Summer
tss_mx,0.993243243,Summer
tss_mx,0.915933375,Summer
tss_mx,0.911611182,Summer
tss_mx,0.896068796,Summer
tss_mx,0.802631579,Summer
tss_mx,0.777477477,Summer
tss_mx,0.866165414,Summer
tss_mx,0.945945946,Summer
tss_mx,0.898648649,Summer
tss_mx,0.787104902,Summer
tss_mx,0.77027027,Summer
tss_mx,0.851120858,Summer
tss_mx,0.814004914,Summer
tss_mx,0.940789474,Summer
tss_mx,0.908834586,Summer
tss_mx,0.728046595,Summer
tss_mx,0.783834586,Summer
tss_mx,0.932432432,Summer
tss_mx,0.740817741,Summer
tss_mx,0.798648649,Summer
tss_mx,0.78125,Summer
tss_mx,0.837318087,Summer
tss_mx,0.824324324,Summer
tss_mx,0.903716216,Summer
tss_mx,0.898648649,Summer
tss_mx,0.926126126,Summer
tss_mx,0.842703349,Summer
tss_mx,0.818918919,Summer
tss_mx,0.824392713,Summer
tss_mx,0.780833862,Summer
tss_mx,0.822582619,Summer
tss_mx,0.85021526,Summer
tss_mx,0.832706767,Summer
tss_mx,0.646159317,Summer
tss_mx,0.925675676,Summer
tss_mx,0.686436436,Summer
tss_mx,0.831285831,Summer
tss_mx,0.939189189,Summer
tss_mx,0.929369414,Summer
tss_mx,0.959459459,Summer
tss_mx,0.819272446,Summer
tss_mx,0.912162162,Summer
tss_mx,0.726973684,Summer
tss_mx,0.980263158,Summer
tss_mx,0.857357357,Summer
tss_mx,0.834766585,Summer
tss_mx,0.736486486,Summer
tss_mx,0.80493537,Summer
tss_mx,0.776351351,Summer
tss_mx,0.93963964,Summer
tss_mx,0.608108108,Summer
tss_mx,0.831531532,Summer
tss_mx,0.842581944,Summer
tss_mx,0.932432432,Summer
tss_mx,0.85995086,Summer
tss_mx,0.783783784,Summer
tss_mx,0.817338525,Summer
tss_mx,0.489189189,Summer
tss_mx,0.909459459,Summer
tss_mx,0.875392835,Summer
tss_mx,0.966216216,Summer
tss_mx,0.833976834,Summer
tss_mx,0.888871224,Summer
tss_mx,0.798262548,Summer
tss_mx,0.843019711,Summer
tss_mx,0.735135135,Summer
tss_mx,0.856670419,Summer
tss_mx,0.826974033,Summer
tss_mx,0.710881935,Summer
tss_mx,0.90167754,Summer
tss_mx,0.972972973,Summer
tss_mx,0.865274365,Summer
tss_mx,0.832923833,Summer
tss_mx,0.952702703,Summer
tss_mx,0.922690132,Summer
tss_mx,0.898278415,Summer
tss_mx,0.932432432,Summer
tss_mx,0.809684685,Summer
tss_mx,0.806306306,Summer
tss_mx,0.682882883,Summer
tss_mx,0.794698545,Summer
tss_mx,0.715250965,Summer
tss_mx,0.972972973,Summer
tss_mx,0.735462735,Summer
tss_mx,0.805405405,Summer
tss_mx,0.993243243,Summer
tss_mx,0.848348348,Summer
tss_mx,0.870495495,Summer
tss_mx,0.797297297,Summer
tss_mx,0.832702703,Summer
tss_mx,0.844594595,Summer
tss_mx,0.657755582,Summer
tss_mx,0.715696466,Summer
tss_mx,0.763513514,Summer
tss_mx,0.682432432,Summer
tss_mx,0.897642323,Summer
tss_mx,0.925675676,Summer
tss_mx,0.725622682,Summer
tss_mx,0.796411165,Summer
tss_mx,0.849099099,Summer
tss_mx,0.769475358,Summer
tss_mx,0.939189189,Summer
tss_mx,0.699571523,Summer
tss_mx,0.793918919,Summer
tss_mx,0.75965251,Summer
tss_mx,0.687206668,Summer
tss_mx,0.822368421,Summer
tss_mx,0.800609433,Summer
tss_mx,0.918918919,Summer
tss_mx,0.905405405,Summer
tss_mx,0.792111879,Summer
tss_mx,0.959459459,Summer
tss_mx,0.867760618,Summer
tss_mx,0.945246971,Summer
tss_mx,0.716216216,Summer
tss_mx,0.684234234,Summer
tss_mx,0.948986486,Summer
tss_mx,0.941961192,Summer
tss_mx,0.936511984,Summer
tss_mx,0.884362934,Summer
tss_mx,0.893734644,Summer
tss_mx,0.848119859,Summer
tss_mx,0.918918919,Summer
tss_mx,0.945945946,Summer
tss_mx,0.932432432,Summer
tss_mx,0.915157211,Summer
tss_mx,0.858848415,Summer
tss_mx,0.912565551,Summer
tss_mx,0.993243243,Summer
tss_mx,0.912162162,Summer
tss_mx,0.78989704,Summer
tss_mx,0.886132034,Summer
tss_mx,0.877807385,Summer
tss_mx,0.762449393,Summer
tss_mx,0.928088803,Summer
tss_mx,0.805405405,Summer
tss_mx,0.878168541,Summer
tss_mx,0.848439444,Summer
tss_mx,0.91722973,Summer
tss_mx,0.735235235,Summer
tss_mx,0.874517375,Summer
tss_mx,0.757007007,Summer
tss_mx,0.906723797,Summer
tss_mx,0.966216216,Summer
tss_mx,0.932013048,Summer
tss_mx,0.966123658,Summer
tss_mx,0.892753865,Summer
tss_mx,0.902634201,Summer
tss_mx,0.939189189,Summer
tss_mx,0.882882883,Summer
tss_mx,0.787451737,Summer
tss_mx,0.783935621,Summer
tss_mx,0.722972973,Summer
tss_mx,0.662162162,Summer
tss_mx,0.763116057,Summer
tss_mx,0.737281399,Summer
tss_mx,0.919459459,Summer
tss_mx,0.903291753,Summer
tss_mx,0.885844419,Summer
tss_mx,0.777027027,Summer
tss_mx,0.777027027,Summer
tss_mx,0.818648649,Summer
tss_mx,0.769005848,Summer
tss_mx,0.765495495,Summer
tss_mx,0.826403326,Summer
tss_mx,0.960703034,Summer
tss_mx,1,Summer
tss_mx,0.918168168,Summer
tss_mx,0.5625,Summer
tss_mx,0.921269095,Summer
tss_mx,0.97972973,Summer
tss_mx,0.945945946,Summer
tss_mx,0.980263158,Summer
tss_mx,0.972972973,Summer
tss_mx,0.920440074,Summer
tss_mx,0.897556391,Summer
tss_mx,0.986486486,Summer
tss_mx,0.791891892,Summer
tss_mx,0.955717256,Summer
tss_mx,0.930223285,Summer
tss_mx,0.734797297,Summer
tss_mx,0.697297297,Summer
tss_mx,0.986486486,Summer
tss_mx,0.825675676,Summer
tss_mx,0.7827239,Summer
tss_mx,0.880039194,Summer
tss_mx,0.739342435,Summer
tss_mx,0.952702703,Summer
tss_mx,0.868839428,Summer
tss_mx,0.831531532,Summer
tss_mx,0.812702703,Summer
tss_mx,0.915524972,Summer
tss_mx,0.883850244,Summer
tss_mx,0.86082996,Summer
tss_mx,0.776315789,Summer
tss_mx,0.855263158,Summer
tss_mx,0.868345618,Summer
tss_mx,0.839751819,Summer
tss_mx,0.940789474,Summer
tss_mx,0.894736842,Summer
tss_mx,0.835658239,Summer
tss_mx,0.860254083,Summer
tss_mx,0.903340841,Summer
tss_mx,0.993243243,Summer
tss_mx,0.864277321,Summer
tss_mx,0.780405405,Summer
tss_mx,0.816695728,Summer
tss_mx,0.888803089,Summer
tss_mx,0.986842105,Summer
tss_mx,0.872332859,Summer
tss_mx,0.862229102,Summer
tss_mx,0.909539474,Summer
tss_mx,0.95990991,Summer
tss_mx,0.896959459,Summer
tss_mx,0.716216216,Summer
tss_mx,0.859459459,Summer
tss_mx,0.945906433,Summer
tss_mx,0.769736842,Summer
tss_mx,1,Summer
tss_mx,0.806077694,Summer
tss_mx,0.907894737,Summer
tss_mx,0.825477917,Summer
tss_mx,0.819126819,Summer
tss_mx,0.935935936,Summer
tss_mx,0.847617354,Summer
tss_mx,0.825657895,Summer
tss_mx,0.867636868,Summer
tss_mx,0.884467266,Summer
tss_mx,0.733552632,Summer
tss_mx,0.68993994,Summer
tss_mx,0.942510307,Summer
tss_mx,0.743421053,Summer
tss_mx,0.861842105,Summer
tss_mx,0.959459459,Summer
tss_mx,0.945945946,Summer
tss_mx,0.838648649,Summer
tss_mx,0.70597166,Summer
tss_mx,0.824561404,Summer
tss_mx,0.85972973,Summer
tss_mx,0.857018309,Summer
tss_mx,0.792230576,Summer
tss_mx,0.662044534,Summer
tss_mx,0.858312858,Summer
tss_mx,0.619022869,Summer
tss_mx,0.918382914,Summer
tss_mx,0.647683398,Summer
tss_mx,0.763683852,Summer
tss_mx,0.918918919,Summer
tss_mx,0.810810811,Summer
tss_mx,0.973684211,Summer
tss_mx,0.862266112,Summer
tss_mx,0.796052632,Summer
tss_mx,0.868683901,Summer
tss_mx,0.878378378,Summer
tss_mx,0.651351351,Summer
tss_mx,0.900312221,Summer
tss_mx,0.967105263,Summer
tss_mx,0.986842105,Summer
tss_mx,0.939189189,Summer
tss_mx,0.883633634,Summer
tss_mx,0.909919028,Summer
tss_mx,0.857125307,Summer
tss_mx,0.768619662,Summer
tss_mx,0.808558559,Summer
tss_mx,0.827192982,Summer
tss_mx,0.959459459,Summer
tss_mx,0.960980036,Summer
tss_mx,0.843454791,Summer
tss_mx,0.905675676,Summer
tss_mx,0.513157895,Summer
tss_mx,0.803132832,Summer
tss_mx,0.858523909,Summer
tss_mx,0.946637427,Summer
tss_mx,0.980263158,Summer
tss_mx,0.846978558,Summer
tss_mx,0.894736842,Summer
tss_mx,0.650900901,Summer
tss_mx,0.927631579,Summer
tss_mx,0.784034034,Summer
tss_mx,0.611842105,Summer
tss_mx,0.797297297,Summer
tss_mx,0.773026316,Summer
tss_mx,0.901315789,Summer
tss_mx,0.631578947,Summer
tss_mx,0.797297297,Summer
tss_mx,0.773026316,Summer
tss_mx,0.858108108,Summer
tss_mx,0.779229229,Summer
tss_mx,0.882882883,Summer
tss_mx,0.980263158,Summer
tss_mx,0.792383292,Summer
tss_mx,0.7719954,Summer
tss_mx,0.810413355,Summer
tss_mx,0.918918919,Summer
tss_mx,0.837837838,Summer
tss_mx,0.790540541,Summer
tss_mx,0.747076023,Summer
tss_mx,0.980263158,Summer
tss_mx,0.986842105,Summer
tss_mx,0.986842105,Summer
tss_mx,0.960526316,Summer
tss_mx,0.912162162,Summer
tss_mx,0.98245614,Summer
tss_mx,0.947368421,Summer
tss_mx,0.97972973,Summer
tss_mx,0.812137291,Summer
tss_bc,0.875773994,Summer
tss_bc,0.695780399,Summer
tss_bc,0.569227122,Summer
tss_bc,0.790303461,Summer
tss_bc,0.857142857,Summer
tss_bc,0.87972973,Summer
tss_bc,0.805023923,Summer
tss_bc,0.896551724,Summer
tss_bc,0.818278805,Summer
tss_bc,0.468588589,Summer
tss_bc,0.535616125,Summer
tss_bc,0.797547548,Summer
tss_bc,0.766157462,Summer
tss_bc,0.907392687,Summer
tss_bc,0.777777778,Summer
tss_bc,0.97972973,Summer
tss_bc,0.834777813,Summer
tss_bc,0.844594595,Summer
tss_bc,0.533957034,Summer
tss_bc,0.806692658,Summer
tss_bc,0.579708194,Summer
tss_bc,0.916320166,Summer
tss_bc,0.951754386,Summer
tss_bc,0.931128497,Summer
tss_bc,0.892972973,Summer
tss_bc,0.910087719,Summer
tss_bc,0.663470116,Summer
tss_bc,0.795240893,Summer
tss_bc,0.833333333,Summer
tss_bc,0.76001426,Summer
tss_bc,0.875660143,Summer
tss_bc,0.947368421,Summer
tss_bc,0.911764706,Summer
tss_bc,0.596683047,Summer
tss_bc,0.825945946,Summer
tss_bc,0.770394737,Summer
tss_bc,0.840789474,Summer
tss_bc,0.895710928,Summer
tss_bc,0.819410319,Summer
tss_bc,0.770676692,Summer
tss_bc,0.823359073,Summer
tss_bc,0.803088803,Summer
tss_bc,0.859459459,Summer
tss_bc,0.899434318,Summer
tss_bc,0.719029115,Summer
tss_bc,0.923095823,Summer
tss_bc,0.75,Summer
tss_bc,0.832432432,Summer
tss_bc,0.870488722,Summer
tss_bc,0.966216216,Summer
tss_bc,0.875596184,Summer
tss_bc,0.803939533,Summer
tss_bc,0.665015015,Summer
tss_bc,0.762183236,Summer
tss_bc,0.716216216,Summer
tss_bc,0.791541353,Summer
tss_bc,0.862781955,Summer
tss_bc,0.38584701,Summer
tss_bc,0.869360902,Summer
tss_bc,0.666666667,Summer
tss_bc,0.762300762,Summer
tss_bc,0.793243243,Summer
tss_bc,0.624177632,Summer
tss_bc,0.820686071,Summer
tss_bc,0.798856549,Summer
tss_bc,0.91722973,Summer
tss_bc,0.831081081,Summer
tss_bc,0.912162162,Summer
tss_bc,0.830143541,Summer
tss_bc,0.765135135,Summer
tss_bc,0.732287449,Summer
tss_bc,0.560558022,Summer
tss_bc,0.573674011,Summer
tss_bc,0.762616599,Summer
tss_bc,0.603383459,Summer
tss_bc,0.556899004,Summer
tss_bc,0.813063063,Summer
tss_bc,0.666166166,Summer
tss_bc,0.753685504,Summer
tss_bc,0.8,Summer
tss_bc,0.821871897,Summer
tss_bc,0.947348292,Summer
tss_bc,0.780185759,Summer
tss_bc,0.892773208,Summer
tss_bc,0.500365497,Summer
tss_bc,0.833333333,Summer
tss_bc,0.813813814,Summer
tss_bc,0.800982801,Summer
tss_bc,0.797911548,Summer
tss_bc,0.829024677,Summer
tss_bc,0.673986486,Summer
tss_bc,0.85990991,Summer
tss_bc,0.89954955,Summer
tss_bc,0.892792793,Summer
tss_bc,0.856095457,Summer
tss_bc,0.986486486,Summer
tss_bc,0.834766585,Summer
tss_bc,0.876126126,Summer
tss_bc,0.685524508,Summer
tss_bc,0.793243243,Summer
tss_bc,0.802702703,Summer
tss_bc,0.876178504,Summer
tss_bc,0.771021021,Summer
tss_bc,0.833976834,Summer
tss_bc,0.809300477,Summer
tss_bc,0.805019305,Summer
tss_bc,0.737807356,Summer
tss_bc,0.475675676,Summer
tss_bc,0.584576414,Summer
tss_bc,0.483704293,Summer
tss_bc,0.406827881,Summer
tss_bc,0.829683131,Summer
tss_bc,0.965209891,Summer
tss_bc,0.872031122,Summer
tss_bc,0.858108108,Summer
tss_bc,0.918918919,Summer
tss_bc,0.876178504,Summer
tss_bc,0.817012218,Summer
tss_bc,0.862082671,Summer
tss_bc,0.808558559,Summer
tss_bc,0.752252252,Summer
tss_bc,0.622972973,Summer
tss_bc,0.848752599,Summer
tss_bc,0.756067292,Summer
tss_bc,0.87972973,Summer
tss_bc,0.794021294,Summer
tss_bc,0.805405405,Summer
tss_bc,0.904791155,Summer
tss_bc,0.825225225,Summer
tss_bc,0.884009009,Summer
tss_bc,0.855509356,Summer
tss_bc,0.845405405,Summer
tss_bc,0.766216216,Summer
tss_bc,0.547591069,Summer
tss_bc,0.626819127,Summer
tss_bc,0.807105493,Summer
tss_bc,0.808028617,Summer
tss_bc,0.912162162,Summer
tss_bc,0.75,Summer
tss_bc,0.699258082,Summer
tss_bc,0.7046965,Summer
tss_bc,0.814189189,Summer
tss_bc,0.816772655,Summer
tss_bc,0.815078236,Summer
tss_bc,0.453032301,Summer
tss_bc,0.814864865,Summer
tss_bc,0.83011583,Summer
tss_bc,0.451367535,Summer
tss_bc,0.908281734,Summer
tss_bc,0.645601484,Summer
tss_bc,0.88597973,Summer
tss_bc,0.921814672,Summer
tss_bc,0.798868636,Summer
tss_bc,0.777777778,Summer
tss_bc,0.643243243,Summer
tss_bc,0.924277726,Summer
tss_bc,0.861861862,Summer
tss_bc,0.642342342,Summer
tss_bc,0.878716216,Summer
tss_bc,0.897435897,Summer
tss_bc,0.862187659,Summer
tss_bc,0.813706564,Summer
tss_bc,0.927518428,Summer
tss_bc,0.728701528,Summer
tss_bc,0.673423423,Summer
tss_bc,0.915057915,Summer
tss_bc,0.81985557,Summer
tss_bc,0.882262474,Summer
tss_bc,0.735641044,Summer
tss_bc,0.798104074,Summer
tss_bc,0.993243243,Summer
tss_bc,0.866666667,Summer
tss_bc,0.585156585,Summer
tss_bc,0.805050953,Summer
tss_bc,0.882280167,Summer
tss_bc,0.528846154,Summer
tss_bc,0.822393822,Summer
tss_bc,0.624324324,Summer
tss_bc,0.650201444,Summer
tss_bc,0.621254099,Summer
tss_bc,0.704633205,Summer
tss_bc,0.560143477,Summer
tss_bc,0.745173745,Summer
tss_bc,0.866616617,Summer
tss_bc,0.849868161,Summer
tss_bc,0.913063063,Summer
tss_bc,0.760438024,Summer
tss_bc,0.652998889,Summer
tss_bc,0.633911689,Summer
tss_bc,0.601880683,Summer
tss_bc,0.869421747,Summer
tss_bc,0.807432432,Summer
tss_bc,0.80984556,Summer
tss_bc,0.660491953,Summer
tss_bc,0.9209062,Summer
tss_bc,0.79222973,Summer
tss_bc,0.784578696,Summer
tss_bc,0.559220986,Summer
tss_bc,0.906486486,Summer
tss_bc,0.777685378,Summer
tss_bc,0.727202622,Summer
tss_bc,0.832882883,Summer
tss_bc,0.914149444,Summer
tss_bc,0.777837838,Summer
tss_bc,0.704678363,Summer
tss_bc,0.554774775,Summer
tss_bc,0.864864865,Summer
tss_bc,0.83738186,Summer
tss_bc,0.833333333,Summer
tss_bc,0.842342342,Summer
tss_bc,0.634290541,Summer
tss_bc,0.638954172,Summer
tss_bc,0.903153153,Summer
tss_bc,0.929179179,Summer
tss_bc,0.762651822,Summer
tss_bc,0.895577396,Summer
tss_bc,0.757782652,Summer
tss_bc,0.876879699,Summer
tss_bc,0.826576577,Summer
tss_bc,0.786486486,Summer
tss_bc,0.771344421,Summer
tss_bc,0.880701754,Summer
tss_bc,0.827702703,Summer
tss_bc,0.697027027,Summer
tss_bc,0.833333333,Summer
tss_bc,0.795945946,Summer
tss_bc,0.686142024,Summer
tss_bc,0.842525196,Summer
tss_bc,0.655057119,Summer
tss_bc,0.8,Summer
tss_bc,0.934419714,Summer
tss_bc,0.792342342,Summer
tss_bc,0.664054054,Summer
tss_bc,0.781915556,Summer
tss_bc,0.678466992,Summer
tss_bc,0.725708502,Summer
tss_bc,0.832995951,Summer
tss_bc,0.820789474,Summer
tss_bc,0.780917281,Summer
tss_bc,0.672978177,Summer
tss_bc,0.856407323,Summer
